source	target	polarity
pubchem.compound:448537	ncbigene:2064	1
pubchem.compound:448537	ncbigene:2066	1
pubchem.compound:448537	ncbigene:2100	1
pubchem.compound:448537	ncbigene:2153	1
pubchem.compound:448537	ncbigene:2155	1
pubchem.compound:448537	ncbigene:2160	1
pubchem.compound:448537	ncbigene:2194	1
pubchem.compound:448537	ncbigene:2247	1
pubchem.compound:448537	ncbigene:2252	1
pubchem.compound:448537	ncbigene:2260	1
pubchem.compound:448537	ncbigene:23508	1
pubchem.compound:448537	ncbigene:2353	1
pubchem.compound:448537	ncbigene:23569	1
pubchem.compound:448537	ncbigene:2597	1
pubchem.compound:448537	ncbigene:26018	1
pubchem.compound:448537	ncbigene:2697	1
pubchem.compound:448537	ncbigene:27043	1
pubchem.compound:448537	ncbigene:2735	1
pubchem.compound:448537	ncbigene:2752	1
pubchem.compound:448537	ncbigene:285	1
pubchem.compound:448537	ncbigene:2876	1
pubchem.compound:448537	ncbigene:2877	1
pubchem.compound:448537	ncbigene:2896	1
pubchem.compound:448537	ncbigene:28992	1
pubchem.compound:448537	ncbigene:2908	1
pubchem.compound:448537	ncbigene:2925	1
pubchem.compound:448537	ncbigene:2957	1
pubchem.compound:448537	ncbigene:2960	1
pubchem.compound:448537	ncbigene:2962	1
pubchem.compound:448537	ncbigene:2971	1
pubchem.compound:448537	ncbigene:30009	1
pubchem.compound:448537	ncbigene:3090	1
pubchem.compound:448537	ncbigene:3150	1
pubchem.compound:448537	ncbigene:3162	1
pubchem.compound:448537	ncbigene:3169	1
pubchem.compound:448537	ncbigene:3214	1
pubchem.compound:448537	ncbigene:3269	1
pubchem.compound:448537	ncbigene:3309	1
pubchem.compound:448537	ncbigene:3315	1
pubchem.compound:448537	ncbigene:3350	1
pubchem.compound:448537	ncbigene:3479	1
pubchem.compound:448537	ncbigene:348	1
pubchem.compound:448537	ncbigene:3481	1
pubchem.compound:448537	ncbigene:3485	1
pubchem.compound:448537	ncbigene:3487	1
pubchem.compound:448537	ncbigene:3489	1
pubchem.compound:448537	ncbigene:3558	1
pubchem.compound:448537	ncbigene:3565	1
pubchem.compound:448537	ncbigene:358	1
pubchem.compound:448537	ncbigene:3586	1
pubchem.compound:448537	ncbigene:3589	1
pubchem.compound:448537	ncbigene:3625	1
pubchem.compound:448537	ncbigene:3660	1
pubchem.compound:448537	ncbigene:3667	1
pubchem.compound:448537	ncbigene:367	1
pubchem.compound:448537	ncbigene:3725	1
pubchem.compound:448537	ncbigene:3814	1
pubchem.compound:448537	ncbigene:3832	1
pubchem.compound:448537	ncbigene:3952	1
pubchem.compound:448537	ncbigene:3953	1
pubchem.compound:448537	ncbigene:3976	1
pubchem.compound:448537	ncbigene:3990	1
pubchem.compound:448537	ncbigene:4036	1
pubchem.compound:448537	ncbigene:4041	1
pubchem.compound:448537	ncbigene:4057	1
pubchem.compound:448537	ncbigene:4087	1
pubchem.compound:448537	ncbigene:4088	1
pubchem.compound:448537	ncbigene:4137	1
pubchem.compound:448537	ncbigene:4159	1
pubchem.compound:448537	ncbigene:4170	1
pubchem.compound:448537	ncbigene:4313	1
pubchem.compound:448537	ncbigene:4314	1
pubchem.compound:448537	ncbigene:4318	1
pubchem.compound:448537	ncbigene:4323	1
pubchem.compound:448537	ncbigene:463	1
pubchem.compound:448537	ncbigene:4654	1
pubchem.compound:448537	ncbigene:4803	1
pubchem.compound:448537	ncbigene:4804	1
pubchem.compound:448537	ncbigene:4843	1
pubchem.compound:448537	ncbigene:4846	1
pubchem.compound:448537	ncbigene:4851	1
pubchem.compound:448537	ncbigene:4869	1
pubchem.compound:448537	ncbigene:4881	1
pubchem.compound:448537	ncbigene:4886	1
pubchem.compound:448537	ncbigene:4914	1
pubchem.compound:448537	ncbigene:4922	1
pubchem.compound:448537	ncbigene:4953	1
pubchem.compound:448537	ncbigene:4987	1
pubchem.compound:448537	ncbigene:5016	1
pubchem.compound:448537	ncbigene:5020	1
pubchem.compound:448537	ncbigene:5021	1
pubchem.compound:448537	ncbigene:5054	1
pubchem.compound:448537	ncbigene:50964	1
pubchem.compound:448537	ncbigene:51083	1
pubchem.compound:448537	ncbigene:51738	1
pubchem.compound:448537	ncbigene:5179	1
pubchem.compound:448537	ncbigene:51807	1
pubchem.compound:448537	ncbigene:5241	1
pubchem.compound:448537	ncbigene:5268	1
pubchem.compound:448537	ncbigene:5270	1
pubchem.compound:448537	ncbigene:54361	1
pubchem.compound:448537	ncbigene:54828	1
pubchem.compound:448537	ncbigene:551	1
pubchem.compound:448537	ncbigene:552	1
pubchem.compound:448537	ncbigene:55503	1
pubchem.compound:448537	ncbigene:558	1
pubchem.compound:448537	ncbigene:5617	1
pubchem.compound:448537	ncbigene:57099	1
pubchem.compound:448537	ncbigene:5728	1
pubchem.compound:448537	ncbigene:5741	1
pubchem.compound:448537	ncbigene:5742	1
pubchem.compound:448537	ncbigene:5743	1
pubchem.compound:448537	ncbigene:57535	1
pubchem.compound:448537	ncbigene:5757	1
pubchem.compound:448537	ncbigene:5774	1
pubchem.compound:448537	ncbigene:5781	1
pubchem.compound:448537	ncbigene:5816	1
pubchem.compound:448537	ncbigene:5894	1
pubchem.compound:448537	ncbigene:5914	1
pubchem.compound:448537	ncbigene:595	1
pubchem.compound:448537	ncbigene:598	1
pubchem.compound:448537	ncbigene:599	1
pubchem.compound:448537	ncbigene:6019	1
pubchem.compound:448537	ncbigene:6198	1
pubchem.compound:448537	ncbigene:627	1
pubchem.compound:448537	ncbigene:6319	1
pubchem.compound:448537	ncbigene:6337	1
pubchem.compound:448537	ncbigene:6340	1
pubchem.compound:448537	ncbigene:6387	1
pubchem.compound:448537	ncbigene:6497	1
pubchem.compound:448537	ncbigene:6513	1
pubchem.compound:448537	ncbigene:654	1
pubchem.compound:448537	ncbigene:6584	1
pubchem.compound:448537	ncbigene:659	1
pubchem.compound:448537	ncbigene:6590	1
pubchem.compound:448537	ncbigene:6696	1
pubchem.compound:448537	ncbigene:672	1
pubchem.compound:448537	ncbigene:6772	1
pubchem.compound:448537	ncbigene:6776	1
pubchem.compound:448537	ncbigene:6777	1
pubchem.compound:448537	ncbigene:6863	1
pubchem.compound:448537	ncbigene:6899	1
pubchem.compound:448537	ncbigene:6935	1
pubchem.compound:448537	ncbigene:6999	1
pubchem.compound:448537	ncbigene:7015	1
pubchem.compound:448537	ncbigene:7040	1
pubchem.compound:448537	ncbigene:7071	1
pubchem.compound:448537	ncbigene:7124	1
pubchem.compound:448537	ncbigene:7157	1
pubchem.compound:448537	ncbigene:7166	1
pubchem.compound:448537	ncbigene:7277	1
pubchem.compound:448537	ncbigene:7299	1
pubchem.compound:448537	ncbigene:7474	1
pubchem.compound:448537	ncbigene:7477	1
pubchem.compound:448537	ncbigene:7486	1
pubchem.compound:448537	ncbigene:760	1
pubchem.compound:448537	ncbigene:7706	1
pubchem.compound:448537	ncbigene:7846	1
pubchem.compound:448537	ncbigene:79084	1
pubchem.compound:448537	ncbigene:793	1
pubchem.compound:448537	ncbigene:795	1
pubchem.compound:448537	ncbigene:80139	1
pubchem.compound:448537	ncbigene:8115	1
pubchem.compound:448537	ncbigene:8202	1
pubchem.compound:448537	ncbigene:84634	1
pubchem.compound:448537	ncbigene:84790	1
pubchem.compound:448537	ncbigene:85480	1
pubchem.compound:448537	ncbigene:860	1
pubchem.compound:448537	ncbigene:8614	1
pubchem.compound:448537	ncbigene:866	1
pubchem.compound:448537	ncbigene:8877	1
pubchem.compound:448537	ncbigene:894	1
pubchem.compound:448537	ncbigene:8988	1
pubchem.compound:448537	ncbigene:920	1
pubchem.compound:448537	ncbigene:9407	1
pubchem.compound:448537	ncbigene:950	1
pubchem.compound:448537	ncbigene:952	1
pubchem.compound:448537	ncbigene:9622	1
pubchem.compound:448537	ncbigene:1044	-1
pubchem.compound:448537	ncbigene:1312	-1
pubchem.compound:448537	ncbigene:146	-1
pubchem.compound:448537	ncbigene:148	-1
pubchem.compound:448537	ncbigene:1581	-1
pubchem.compound:448537	ncbigene:1636	-1
pubchem.compound:448537	ncbigene:1906	-1
pubchem.compound:448537	ncbigene:1950	-1
pubchem.compound:448537	ncbigene:1969	-1
pubchem.compound:448537	ncbigene:2064	-1
pubchem.compound:448537	ncbigene:2100	-1
pubchem.compound:448537	ncbigene:213	-1
pubchem.compound:448537	ncbigene:216	-1
pubchem.compound:448537	ncbigene:220	-1
pubchem.compound:448537	ncbigene:220074	-1
pubchem.compound:448537	ncbigene:22796	-1
pubchem.compound:448537	ncbigene:23508	-1
pubchem.compound:448537	ncbigene:23621	-1
pubchem.compound:448537	ncbigene:268	-1
pubchem.compound:448537	ncbigene:2796	-1
pubchem.compound:448537	ncbigene:29760	-1
pubchem.compound:448537	ncbigene:3206	-1
pubchem.compound:448537	ncbigene:3351	-1
pubchem.compound:448537	ncbigene:338	-1
pubchem.compound:448537	ncbigene:3479	-1
pubchem.compound:448537	ncbigene:348	-1
pubchem.compound:448537	ncbigene:3553	-1
pubchem.compound:448537	ncbigene:3558	-1
pubchem.compound:448537	ncbigene:3574	-1
pubchem.compound:448537	ncbigene:3605	-1
pubchem.compound:448537	ncbigene:367	-1
pubchem.compound:448537	ncbigene:3814	-1
pubchem.compound:448537	ncbigene:3952	-1
pubchem.compound:448537	ncbigene:3992	-1
pubchem.compound:448537	ncbigene:4023	-1
pubchem.compound:448537	ncbigene:4128	-1
pubchem.compound:448537	ncbigene:4318	-1
pubchem.compound:448537	ncbigene:4739	-1
pubchem.compound:448537	ncbigene:4804	-1
pubchem.compound:448537	ncbigene:4843	-1
pubchem.compound:448537	ncbigene:4851	-1
pubchem.compound:448537	ncbigene:5024	-1
pubchem.compound:448537	ncbigene:5054	-1
pubchem.compound:448537	ncbigene:5168	-1
pubchem.compound:448537	ncbigene:51738	-1
pubchem.compound:448537	ncbigene:5468	-1
pubchem.compound:448537	ncbigene:551	-1
pubchem.compound:448537	ncbigene:57007	-1
pubchem.compound:448537	ncbigene:5741	-1
pubchem.compound:448537	ncbigene:6347	-1
pubchem.compound:448537	ncbigene:64816	-1
pubchem.compound:448537	ncbigene:659	-1
pubchem.compound:448537	ncbigene:6667	-1
pubchem.compound:448537	ncbigene:6750	-1
pubchem.compound:448537	ncbigene:6774	-1
pubchem.compound:448537	ncbigene:6935	-1
pubchem.compound:448537	ncbigene:7048	-1
pubchem.compound:448537	ncbigene:7077	-1
pubchem.compound:448537	ncbigene:7124	-1
pubchem.compound:448537	ncbigene:7474	-1
pubchem.compound:448537	ncbigene:7781	-1
pubchem.compound:448537	ncbigene:80896	-1
pubchem.compound:448537	ncbigene:83719	-1
pubchem.compound:448537	ncbigene:842	-1
pubchem.compound:448537	ncbigene:860	-1
pubchem.compound:448537	ncbigene:8828	-1
pubchem.compound:448537	ncbigene:901	-1
pubchem.compound:448537	ncbigene:9407	-1
pubchem.compound:448537	ncbigene:9429	-1
pubchem.compound:448537	ncbigene:949	-1
pubchem.compound:448537	ncbigene:999	-1
pubchem.compound:448799	ncbigene:10383	1
pubchem.compound:448799	ncbigene:4137	1
pubchem.compound:449171	ncbigene:19	1
pubchem.compound:449171	ncbigene:5914	1
pubchem.compound:449171	ncbigene:5915	1
pubchem.compound:449171	ncbigene:6256	1
pubchem.compound:449171	ncbigene:6258	1
pubchem.compound:449241	ncbigene:11183	-1
pubchem.compound:449241	ncbigene:5566	-1
pubchem.compound:449241	ncbigene:5585	-1
pubchem.compound:449241	ncbigene:5592	-1
pubchem.compound:449241	ncbigene:5613	-1
pubchem.compound:449241	ncbigene:6198	-1
pubchem.compound:449241	ncbigene:9475	-1
pubchem.compound:449459	ncbigene:11186	1
pubchem.compound:449459	ncbigene:142	1
pubchem.compound:449459	ncbigene:1499	1
pubchem.compound:449459	ncbigene:1576	1
pubchem.compound:449459	ncbigene:1869	1
pubchem.compound:449459	ncbigene:2064	1
pubchem.compound:449459	ncbigene:27330	1
pubchem.compound:449459	ncbigene:3479	1
pubchem.compound:449459	ncbigene:3486	1
pubchem.compound:449459	ncbigene:5595	1
pubchem.compound:449459	ncbigene:6197	1
pubchem.compound:449459	ncbigene:6935	1
pubchem.compound:449459	ncbigene:7291	1
pubchem.compound:449459	ncbigene:7366	1
pubchem.compound:449459	ncbigene:81671	1
pubchem.compound:449459	ncbigene:841	1
pubchem.compound:449459	ncbigene:843	1
pubchem.compound:449459	ncbigene:949	1
pubchem.compound:449459	ncbigene:2167	-1
pubchem.compound:449459	ncbigene:2296	-1
pubchem.compound:449459	ncbigene:6615	-1
pubchem.compound:449459	ncbigene:6873	-1
pubchem.compound:449459	ncbigene:7157	-1
pubchem.compound:449459	ncbigene:7852	-1
pubchem.compound:449459	ncbigene:81671	-1
pubchem.compound:449459	ncbigene:857	-1
pubchem.compound:4497	ncbigene:196	1
pubchem.compound:4497	ncbigene:4915	1
pubchem.compound:4497	ncbigene:6750	1
pubchem.compound:4497	ncbigene:3177	-1
pubchem.compound:4497	ncbigene:5617	-1
pubchem.compound:4497	ncbigene:775	-1
pubchem.compound:4497	ncbigene:776	-1
pubchem.compound:4497	ncbigene:778	-1
pubchem.compound:4497	ncbigene:779	-1
pubchem.compound:4497	ncbigene:782	-1
pubchem.compound:4497	ncbigene:783	-1
pubchem.compound:4497	ncbigene:784	-1
pubchem.compound:4497	ncbigene:785	-1
pubchem.compound:4499	ncbigene:775	-1
pubchem.compound:4499	ncbigene:776	-1
pubchem.compound:4499	ncbigene:779	-1
pubchem.compound:4499	ncbigene:781	-1
pubchem.compound:4499	ncbigene:783	-1
pubchem.compound:4507	ncbigene:1906	-1
pubchem.compound:4507	ncbigene:775	-1
pubchem.compound:4507	ncbigene:776	-1
pubchem.compound:4507	ncbigene:779	-1
pubchem.compound:4507	ncbigene:781	-1
pubchem.compound:4507	ncbigene:783	-1
pubchem.compound:4507	ncbigene:786	-1
pubchem.compound:4507	ncbigene:8912	-1
pubchem.compound:4507	ncbigene:9254	-1
pubchem.compound:4515	ncbigene:6529	-1
pubchem.compound:451668	ncbigene:1045	1
pubchem.compound:451668	ncbigene:10562	1
pubchem.compound:451668	ncbigene:1080	1
pubchem.compound:451668	ncbigene:11186	1
pubchem.compound:451668	ncbigene:124872	1
pubchem.compound:451668	ncbigene:1317	1
pubchem.compound:451668	ncbigene:1457	1
pubchem.compound:451668	ncbigene:1543	1
pubchem.compound:451668	ncbigene:1544	1
pubchem.compound:451668	ncbigene:1594	1
pubchem.compound:451668	ncbigene:160728	1
pubchem.compound:451668	ncbigene:1647	1
pubchem.compound:451668	ncbigene:168002	1
pubchem.compound:451668	ncbigene:1786	1
pubchem.compound:451668	ncbigene:1958	1
pubchem.compound:451668	ncbigene:2308	1
pubchem.compound:451668	ncbigene:2332	1
pubchem.compound:451668	ncbigene:240	1
pubchem.compound:451668	ncbigene:26468	1
pubchem.compound:451668	ncbigene:27165	1
pubchem.compound:451668	ncbigene:2876	1
pubchem.compound:451668	ncbigene:290	1
pubchem.compound:451668	ncbigene:29117	1
pubchem.compound:451668	ncbigene:3015	1
pubchem.compound:451668	ncbigene:3082	1
pubchem.compound:451668	ncbigene:30848	1
pubchem.compound:451668	ncbigene:3172	1
pubchem.compound:451668	ncbigene:3576	1
pubchem.compound:451668	ncbigene:3725	1
pubchem.compound:451668	ncbigene:3791	1
pubchem.compound:451668	ncbigene:388585	1
pubchem.compound:451668	ncbigene:4100	1
pubchem.compound:451668	ncbigene:4292	1
pubchem.compound:451668	ncbigene:4312	1
pubchem.compound:451668	ncbigene:5037	1
pubchem.compound:451668	ncbigene:50484	1
pubchem.compound:451668	ncbigene:5078	1
pubchem.compound:451668	ncbigene:51734	1
pubchem.compound:451668	ncbigene:5241	1
pubchem.compound:451668	ncbigene:54206	1
pubchem.compound:451668	ncbigene:54538	1
pubchem.compound:451668	ncbigene:54739	1
pubchem.compound:451668	ncbigene:55607	1
pubchem.compound:451668	ncbigene:558	1
pubchem.compound:451668	ncbigene:5728	1
pubchem.compound:451668	ncbigene:5793	1
pubchem.compound:451668	ncbigene:58157	1
pubchem.compound:451668	ncbigene:5915	1
pubchem.compound:451668	ncbigene:5967	1
pubchem.compound:451668	ncbigene:5997	1
pubchem.compound:451668	ncbigene:639	1
pubchem.compound:451668	ncbigene:64101	1
pubchem.compound:451668	ncbigene:651	1
pubchem.compound:451668	ncbigene:664	1
pubchem.compound:451668	ncbigene:6649	1
pubchem.compound:451668	ncbigene:6678	1
pubchem.compound:451668	ncbigene:6688	1
pubchem.compound:451668	ncbigene:682	1
pubchem.compound:451668	ncbigene:7052	1
pubchem.compound:451668	ncbigene:7132	1
pubchem.compound:451668	ncbigene:7157	1
pubchem.compound:451668	ncbigene:7161	1
pubchem.compound:451668	ncbigene:7350	1
pubchem.compound:451668	ncbigene:7515	1
pubchem.compound:451668	ncbigene:841	1
pubchem.compound:451668	ncbigene:8425	1
pubchem.compound:451668	ncbigene:843	1
pubchem.compound:451668	ncbigene:8864	1
pubchem.compound:451668	ncbigene:9940	1
pubchem.compound:451668	ncbigene:9984	1
pubchem.compound:451668	ncbigene:1054	-1
pubchem.compound:451668	ncbigene:1786	-1
pubchem.compound:451668	ncbigene:3020	-1
pubchem.compound:451668	ncbigene:3021	-1
pubchem.compound:451668	ncbigene:4255	-1
pubchem.compound:451668	ncbigene:4313	-1
pubchem.compound:451668	ncbigene:4318	-1
pubchem.compound:451668	ncbigene:4854	-1
pubchem.compound:451668	ncbigene:4855	-1
pubchem.compound:451668	ncbigene:5241	-1
pubchem.compound:451668	ncbigene:5460	-1
pubchem.compound:451668	ncbigene:6696	-1
pubchem.compound:451668	ncbigene:6750	-1
pubchem.compound:451668	ncbigene:6863	-1
pubchem.compound:451668	ncbigene:7423	-1
pubchem.compound:451668	ncbigene:857	-1
pubchem.compound:4521392	ncbigene:1586	1
pubchem.compound:4521392	ncbigene:3952	1
pubchem.compound:4521392	ncbigene:1536	-1
pubchem.compound:4521392	ncbigene:183	-1
pubchem.compound:4521392	ncbigene:50507	-1
pubchem.compound:4521392	ncbigene:5054	-1
pubchem.compound:4521392	ncbigene:5270	-1
pubchem.compound:4521392	ncbigene:5617	-1
pubchem.compound:4521392	ncbigene:652	-1
pubchem.compound:4521392	ncbigene:6935	-1
pubchem.compound:4521392	ncbigene:7057	-1
pubchem.compound:4521392	ncbigene:79923	-1
pubchem.compound:4521392	ncbigene:91	-1
pubchem.compound:4534086	ncbigene:6547	1
pubchem.compound:4534086	ncbigene:3767	-1
pubchem.compound:454217	ncbigene:1025	1
pubchem.compound:454217	ncbigene:4953	1
pubchem.compound:454217	ncbigene:904	1
pubchem.compound:454217	ncbigene:969	1
pubchem.compound:454217	ncbigene:7852	-1
pubchem.compound:456201	ncbigene:1576	1
pubchem.compound:456201	ncbigene:1557	-1
pubchem.compound:456201	ncbigene:1558	-1
pubchem.compound:456201	ncbigene:1576	-1
pubchem.compound:456201	ncbigene:1577	-1
pubchem.compound:456201	ncbigene:1583	-1
pubchem.compound:456201	ncbigene:1595	-1
pubchem.compound:456201	ncbigene:2166	-1
pubchem.compound:456201	ncbigene:268	-1
pubchem.compound:456201	ncbigene:3565	-1
pubchem.compound:456201	ncbigene:4843	-1
pubchem.compound:456201	ncbigene:6462	-1
pubchem.compound:456201	ncbigene:8856	-1
pubchem.compound:456214	ncbigene:4170	1
pubchem.compound:456214	ncbigene:1017	-1
pubchem.compound:456214	ncbigene:1020	-1
pubchem.compound:456214	ncbigene:1456	-1
pubchem.compound:456214	ncbigene:2322	-1
pubchem.compound:456214	ncbigene:4916	-1
pubchem.compound:456214	ncbigene:53944	-1
pubchem.compound:456214	ncbigene:9429	-1
pubchem.compound:456214	ncbigene:983	-1
pubchem.compound:4583	ncbigene:3339	1
pubchem.compound:4583	ncbigene:8128	1
pubchem.compound:4583	ncbigene:7153	-1
pubchem.compound:4583	ncbigene:9407	-1
pubchem.compound:4592	ncbigene:1017	-1
pubchem.compound:4592	ncbigene:1020	-1
pubchem.compound:4592	ncbigene:1514	-1
pubchem.compound:4592	ncbigene:5594	-1
pubchem.compound:4592	ncbigene:6347	-1
pubchem.compound:4594	ncbigene:1543	1
pubchem.compound:4594	ncbigene:1544	1
pubchem.compound:4594	ncbigene:1576	1
pubchem.compound:4594	ncbigene:2520	1
pubchem.compound:4594	ncbigene:2922	1
pubchem.compound:4594	ncbigene:3162	1
pubchem.compound:4594	ncbigene:495	1
pubchem.compound:4594	ncbigene:54578	1
pubchem.compound:4594	ncbigene:54658	1
pubchem.compound:4594	ncbigene:8714	1
pubchem.compound:4594	ncbigene:1543	-1
pubchem.compound:4594	ncbigene:1544	-1
pubchem.compound:4594	ncbigene:1557	-1
pubchem.compound:4594	ncbigene:3565	-1
pubchem.compound:4594	ncbigene:3576	-1
pubchem.compound:4594	ncbigene:479	-1
pubchem.compound:4594	ncbigene:495	-1
pubchem.compound:4594	ncbigene:6778	-1
pubchem.compound:4594	ncbigene:788	-1
pubchem.compound:4594	ncbigene:9407	-1
pubchem.compound:459617	ncbigene:9682	-1
pubchem.compound:4614	ncbigene:5742	-1
pubchem.compound:4614	ncbigene:5743	-1
pubchem.compound:4630	ncbigene:84152	1
pubchem.compound:4630	ncbigene:1128	1
pubchem.compound:4630	ncbigene:1131	1
pubchem.compound:4630	ncbigene:1132	1
pubchem.compound:4630	ncbigene:6713	-1
pubchem.compound:4631	ncbigene:153	-1
pubchem.compound:4631	ncbigene:154	-1
pubchem.compound:4631	ncbigene:155	-1
pubchem.compound:4631	ncbigene:153	-1
pubchem.compound:4631	ncbigene:154	-1
pubchem.compound:4631	ncbigene:5972	-1
pubchem.compound:4633	ncbigene:6336	-1
pubchem.compound:4636	ncbigene:146	1
pubchem.compound:4636	ncbigene:147	1
pubchem.compound:4636	ncbigene:148	1
pubchem.compound:4636	ncbigene:150	1
pubchem.compound:4636	ncbigene:152	1
pubchem.compound:4636	ncbigene:146	1
pubchem.compound:4636	ncbigene:148	1
pubchem.compound:4636	ncbigene:150	1
pubchem.compound:4636	ncbigene:152	1
pubchem.compound:4636	ncbigene:3351	1
pubchem.compound:4636	ncbigene:3358	1
pubchem.compound:4636	ncbigene:3354	-1
pubchem.compound:4636	ncbigene:3357	-1
pubchem.compound:4636	ncbigene:5741	-1
pubchem.compound:464205	ncbigene:3576	1
pubchem.compound:464205	ncbigene:3576	-1
pubchem.compound:4649	ncbigene:1147	-1
pubchem.compound:4649	ncbigene:240	-1
pubchem.compound:4649	ncbigene:5743	-1
pubchem.compound:4679	ncbigene:1543	1
pubchem.compound:4679	ncbigene:1544	1
pubchem.compound:4679	ncbigene:3162	1
pubchem.compound:4679	ncbigene:4780	1
pubchem.compound:4679	ncbigene:479	-1
pubchem.compound:4679	ncbigene:495	-1
pubchem.compound:46843906	ncbigene:120892	-1
pubchem.compound:46843906	ncbigene:79705	-1
pubchem.compound:46843906	ncbigene:9201	-1
pubchem.compound:46885626	ncbigene:6795	-1
pubchem.compound:4707	ncbigene:10188	-1
pubchem.compound:4707	ncbigene:1956	-1
pubchem.compound:4707	ncbigene:2064	-1
pubchem.compound:4712	ncbigene:5468	1
pubchem.compound:4712	ncbigene:1453	-1
pubchem.compound:4712	ncbigene:51701	-1
pubchem.compound:4712	ncbigene:5600	-1
pubchem.compound:4712	ncbigene:5743	-1
pubchem.compound:4712	ncbigene:6532	-1
pubchem.compound:4713	ncbigene:116071	1
pubchem.compound:4713	ncbigene:1280	1
pubchem.compound:4713	ncbigene:1586	1
pubchem.compound:4713	ncbigene:19	1
pubchem.compound:4713	ncbigene:4286	1
pubchem.compound:4713	ncbigene:6198	1
pubchem.compound:4713	ncbigene:836	1
pubchem.compound:4713	ncbigene:857	1
pubchem.compound:4713	ncbigene:10468	-1
pubchem.compound:4713	ncbigene:10987	-1
pubchem.compound:4713	ncbigene:1137	-1
pubchem.compound:4713	ncbigene:1437	-1
pubchem.compound:4713	ncbigene:1462	-1
pubchem.compound:4713	ncbigene:156	-1
pubchem.compound:4713	ncbigene:1788	-1
pubchem.compound:4713	ncbigene:183	-1
pubchem.compound:4713	ncbigene:1906	-1
pubchem.compound:4713	ncbigene:1958	-1
pubchem.compound:4713	ncbigene:2056	-1
pubchem.compound:4713	ncbigene:2069	-1
pubchem.compound:4713	ncbigene:2147	-1
pubchem.compound:4713	ncbigene:2149	-1
pubchem.compound:4713	ncbigene:2247	-1
pubchem.compound:4713	ncbigene:2308	-1
pubchem.compound:4713	ncbigene:2353	-1
pubchem.compound:4713	ncbigene:239	-1
pubchem.compound:4713	ncbigene:240	-1
pubchem.compound:4713	ncbigene:2668	-1
pubchem.compound:4713	ncbigene:2932	-1
pubchem.compound:4713	ncbigene:2950	-1
pubchem.compound:4713	ncbigene:3037	-1
pubchem.compound:4713	ncbigene:3082	-1
pubchem.compound:4713	ncbigene:3162	-1
pubchem.compound:4713	ncbigene:3315	-1
pubchem.compound:4713	ncbigene:3383	-1
pubchem.compound:4713	ncbigene:3479	-1
pubchem.compound:4713	ncbigene:3553	-1
pubchem.compound:4713	ncbigene:3558	-1
pubchem.compound:4713	ncbigene:3576	-1
pubchem.compound:4713	ncbigene:3605	-1
pubchem.compound:4713	ncbigene:4170	-1
pubchem.compound:4713	ncbigene:4214	-1
pubchem.compound:4713	ncbigene:4312	-1
pubchem.compound:4713	ncbigene:4313	-1
pubchem.compound:4713	ncbigene:4314	-1
pubchem.compound:4713	ncbigene:4318	-1
pubchem.compound:4713	ncbigene:4656	-1
pubchem.compound:4713	ncbigene:4665	-1
pubchem.compound:4713	ncbigene:467	-1
pubchem.compound:4713	ncbigene:4803	-1
pubchem.compound:4713	ncbigene:4878	-1
pubchem.compound:4713	ncbigene:488	-1
pubchem.compound:4713	ncbigene:5054	-1
pubchem.compound:4713	ncbigene:51094	-1
pubchem.compound:4713	ncbigene:5444	-1
pubchem.compound:4713	ncbigene:5594	-1
pubchem.compound:4713	ncbigene:5595	-1
pubchem.compound:4713	ncbigene:5598	-1
pubchem.compound:4713	ncbigene:5604	-1
pubchem.compound:4713	ncbigene:5731	-1
pubchem.compound:4713	ncbigene:5741	-1
pubchem.compound:4713	ncbigene:5743	-1
pubchem.compound:4713	ncbigene:627	-1
pubchem.compound:4713	ncbigene:632	-1
pubchem.compound:4713	ncbigene:6347	-1
pubchem.compound:4713	ncbigene:6662	-1
pubchem.compound:4713	ncbigene:6696	-1
pubchem.compound:4713	ncbigene:6774	-1
pubchem.compound:4713	ncbigene:7040	-1
pubchem.compound:4713	ncbigene:7054	-1
pubchem.compound:4713	ncbigene:7076	-1
pubchem.compound:4713	ncbigene:7412	-1
pubchem.compound:4713	ncbigene:8061	-1
pubchem.compound:4713	ncbigene:8498	-1
pubchem.compound:4713	ncbigene:8795	-1
pubchem.compound:4713	ncbigene:8988	-1
pubchem.compound:4713	ncbigene:9314	-1
pubchem.compound:4713	ncbigene:93649	-1
pubchem.compound:4713	ncbigene:9619	-1
pubchem.compound:4737	ncbigene:1557	1
pubchem.compound:4737	ncbigene:2353	1
pubchem.compound:4737	ncbigene:5741	1
pubchem.compound:4737	ncbigene:1137	-1
pubchem.compound:4737	ncbigene:216	-1
pubchem.compound:4737	ncbigene:224	-1
pubchem.compound:4737	ncbigene:2898	-1
pubchem.compound:4737	ncbigene:2902	-1
pubchem.compound:4737	ncbigene:4916	-1
pubchem.compound:4737	ncbigene:6513	-1
pubchem.compound:4737	ncbigene:89832	-1
pubchem.compound:4748	ncbigene:5617	1
pubchem.compound:4748	ncbigene:148	-1
pubchem.compound:4748	ncbigene:150	-1
pubchem.compound:4748	ncbigene:152	-1
pubchem.compound:4748	ncbigene:1813	-1
pubchem.compound:4748	ncbigene:1814	-1
pubchem.compound:4748	ncbigene:3269	-1
pubchem.compound:4748	ncbigene:3350	-1
pubchem.compound:4748	ncbigene:3358	-1
pubchem.compound:4748	ncbigene:1565	-1
