source	target	relation
ncbigene:408	ncbigene:3937	1
ncbigene:408	ncbigene:10058	1
ncbigene:408	ncbigene:2066	1
ncbigene:408	ncbigene:4688	1
ncbigene:408	ncbigene:8877	-1
ncbigene:408	ncbigene:10109	1
ncbigene:408	ncbigene:2047	-1
ncbigene:408	ncbigene:330	1
ncbigene:408	ncbigene:1236	-1
ncbigene:408	ncbigene:1392	1
ncbigene:408	ncbigene:51703	1
ncbigene:408	ncbigene:2729	1
ncbigene:408	ncbigene:3118	1
ncbigene:408	ncbigene:27101	1
ncbigene:408	ncbigene:477	1
ncbigene:408	ncbigene:4722	-1
ncbigene:408	ncbigene:4288	1
ncbigene:408	ncbigene:8386	1
ncbigene:408	ncbigene:3694	1
ncbigene:408	ncbigene:81442	1
ncbigene:408	ncbigene:6531	1
ncbigene:408	ncbigene:3454	1
ncbigene:408	ncbigene:2353	-1
ncbigene:408	ncbigene:3837	1
ncbigene:408	ncbigene:4537	1
ncbigene:408	ncbigene:1441	-1
ncbigene:408	ncbigene:10449	1
ncbigene:408	ncbigene:123745	1
ncbigene:408	ncbigene:9744	1
ncbigene:408	ncbigene:1965	1
ncbigene:408	ncbigene:476	1
ncbigene:408	ncbigene:219870	1
ncbigene:408	ncbigene:760	1
ncbigene:408	ncbigene:7225	1
ncbigene:408	ncbigene:5923	1
ncbigene:408	ncbigene:3604	1
ncbigene:408	ncbigene:887	1
ncbigene:408	ncbigene:6319	1
ncbigene:408	ncbigene:140885	1
ncbigene:408	ncbigene:2788	1
ncbigene:408	ncbigene:49861	1
ncbigene:408	ncbigene:4352	1
ncbigene:408	ncbigene:27035	1
ncbigene:408	ncbigene:324	1
ncbigene:408	ncbigene:8065	1
ncbigene:408	ncbigene:4296	1
ncbigene:408	ncbigene:3577	1
ncbigene:408	ncbigene:5293	1
ncbigene:408	ncbigene:1584	1
ncbigene:408	ncbigene:5777	1
ncbigene:408	ncbigene:2005	1
ncbigene:408	ncbigene:25825	-1
ncbigene:408	ncbigene:3418	1
ncbigene:408	ncbigene:143496	1
ncbigene:408	ncbigene:7027	1
ncbigene:408	ncbigene:128360	-1
ncbigene:408	ncbigene:786	1
ncbigene:408	ncbigene:716	1
ncbigene:408	ncbigene:2778	1
ncbigene:408	ncbigene:390162	1
ncbigene:408	ncbigene:3594	1
ncbigene:408	ncbigene:201625	1
ncbigene:408	ncbigene:7431	1
ncbigene:408	ncbigene:27089	1
ncbigene:408	ncbigene:637	1
ncbigene:408	ncbigene:3480	1
ncbigene:408	ncbigene:64798	1
ncbigene:408	ncbigene:2357	1
ncbigene:408	ncbigene:7321	-1
ncbigene:408	ncbigene:1839	1
ncbigene:408	ncbigene:5982	1
ncbigene:408	ncbigene:915	1
ncbigene:408	ncbigene:3444	-1
ncbigene:408	ncbigene:7324	1
ncbigene:408	ncbigene:4893	1
ncbigene:408	ncbigene:6429	1
ncbigene:408	ncbigene:6882	1
ncbigene:408	ncbigene:2904	1
ncbigene:408	ncbigene:79760	1
ncbigene:408	ncbigene:390061	1
ncbigene:408	ncbigene:3572	1
ncbigene:408	ncbigene:8471	1
ncbigene:408	ncbigene:2065	1
ncbigene:408	ncbigene:3560	1
ncbigene:408	ncbigene:10798	1
ncbigene:408	ncbigene:2736	-1
ncbigene:408	ncbigene:3714	1
ncbigene:408	ncbigene:5295	1
ncbigene:408	ncbigene:403239	1
ncbigene:408	ncbigene:5590	-1
ncbigene:408	ncbigene:2322	1
ncbigene:408	ncbigene:5747	1
ncbigene:408	ncbigene:23439	1
ncbigene:408	ncbigene:2790	1
ncbigene:408	ncbigene:836	1
ncbigene:408	ncbigene:7376	1
ncbigene:408	ncbigene:5579	1
ncbigene:408	ncbigene:79290	1
ncbigene:408	ncbigene:23451	-1
ncbigene:408	ncbigene:10663	1
ncbigene:408	ncbigene:8503	1
ncbigene:408	ncbigene:5581	1
ncbigene:408	ncbigene:26286	1
ncbigene:408	ncbigene:3845	1
ncbigene:408	ncbigene:6923	-1
ncbigene:408	ncbigene:115	1
ncbigene:408	ncbigene:1942	-1
ncbigene:408	ncbigene:5335	1
ncbigene:408	ncbigene:5348	1
ncbigene:408	ncbigene:26659	-1
ncbigene:408	ncbigene:5521	1
ncbigene:408	ncbigene:5834	1
ncbigene:408	ncbigene:27022	1
ncbigene:408	ncbigene:1230	1
ncbigene:408	ncbigene:5595	1
ncbigene:408	ncbigene:53833	1
ncbigene:408	ncbigene:54187	1
ncbigene:408	mondo:0005068	1
ncbigene:408	ncbigene:135941	1
ncbigene:408	ncbigene:4995	1
ncbigene:408	ncbigene:5837	1
ncbigene:408	ncbigene:26707	1
ncbigene:408	ncbigene:10146	1
ncbigene:408	ncbigene:1854	1
ncbigene:408	ncbigene:9570	1
ncbigene:408	ncbigene:192668	1
ncbigene:408	ncbigene:221823	1
ncbigene:408	ncbigene:643	1
ncbigene:408	ncbigene:5599	1
ncbigene:408	ncbigene:122740	1
ncbigene:408	ncbigene:55183	1
ncbigene:408	ncbigene:120	1
ncbigene:408	ncbigene:3815	1
ncbigene:408	ncbigene:5836	1
ncbigene:408	ncbigene:6230	1
ncbigene:408	ncbigene:1119	1
ncbigene:408	ncbigene:2909	-1
ncbigene:408	ncbigene:83706	1
ncbigene:408	ncbigene:6202	1
ncbigene:408	ncbigene:4609	1
ncbigene:408	ncbigene:255725	1
ncbigene:408	ncbigene:5241	-1
ncbigene:408	ncbigene:26494	1
ncbigene:408	ncbigene:6571	1
ncbigene:408	ncbigene:2487	1
ncbigene:408	ncbigene:79709	1
ncbigene:408	ncbigene:3456	1
ncbigene:408	ncbigene:1808	1
ncbigene:408	ncbigene:2057	1
ncbigene:408	ncbigene:6891	1
ncbigene:408	ncbigene:894	1
ncbigene:408	ncbigene:5298	1
ncbigene:408	ncbigene:64109	1
ncbigene:408	ncbigene:5605	1
ncbigene:408	ncbigene:11345	1
ncbigene:408	ncbigene:6550	1
ncbigene:408	ncbigene:5924	1
ncbigene:408	ncbigene:255403	1
ncbigene:408	ncbigene:10926	1
ncbigene:408	ncbigene:9470	1
ncbigene:408	ncbigene:7478	1
ncbigene:408	ncbigene:81300	1
ncbigene:408	ncbigene:595	1
ncbigene:408	ncbigene:3305	1
ncbigene:408	ncbigene:8517	1
ncbigene:408	ncbigene:3066	1
ncbigene:408	ncbigene:1572	1
ncbigene:408	ncbigene:100271849	1
ncbigene:408	ncbigene:6199	1
ncbigene:408	ncbigene:10093	1
ncbigene:408	ncbigene:3265	1
ncbigene:408	ncbigene:8322	1
ncbigene:408	ncbigene:8434	1
ncbigene:408	ncbigene:3593	1
ncbigene:408	ncbigene:207	1
ncbigene:408	ncbigene:9416	1
ncbigene:408	ncbigene:6514	1
ncbigene:408	ncbigene:4855	1
ncbigene:408	ncbigene:3911	-1
ncbigene:408	ncbigene:4597	1
ncbigene:408	ncbigene:2261	1
ncbigene:408	ncbigene:5606	1
ncbigene:408	ncbigene:7054	1
ncbigene:408	ncbigene:2033	1
ncbigene:408	ncbigene:4218	-1
ncbigene:408	ncbigene:50833	1
ncbigene:408	ncbigene:10542	1
ncbigene:408	ncbigene:7932	-1
ncbigene:408	ncbigene:1308	1
ncbigene:408	ncbigene:9107	1
ncbigene:408	ncbigene:2534	1
ncbigene:408	ncbigene:9435	1
ncbigene:408	ncbigene:5603	1
ncbigene:408	ncbigene:2774	1
ncbigene:408	ncbigene:6338	1
ncbigene:408	ncbigene:6774	1
ncbigene:408	ncbigene:79837	1
ncbigene:408	ncbigene:7189	1
ncbigene:408	ncbigene:79549	1
ncbigene:408	ncbigene:3274	-1
ncbigene:408	ncbigene:4221	1
ncbigene:408	ncbigene:208	1
ncbigene:896	ncbigene:26872	1
ncbigene:896	ncbigene:2770	1
ncbigene:896	ncbigene:330	1
ncbigene:896	ncbigene:6772	1
ncbigene:896	ncbigene:51744	1
ncbigene:896	ncbigene:968	1
ncbigene:896	ncbigene:487	1
ncbigene:50617	ncbigene:3767	1
ncbigene:5971	ncbigene:1213	1
ncbigene:5971	ncbigene:2767	1
ncbigene:5971	ncbigene:390323	1
ncbigene:5971	ncbigene:5320	1
ncbigene:5971	ncbigene:390432	1
ncbigene:5971	ncbigene:163131	1
ncbigene:5971	ncbigene:5604	1
ncbigene:5971	ncbigene:11211	1
ncbigene:5971	ncbigene:3459	1
ncbigene:5971	ncbigene:595	1
ncbigene:5971	ncbigene:2308	1
ncbigene:5971	ncbigene:1969	1
ncbigene:5971	ncbigene:10250	1
ncbigene:5971	ncbigene:170954	1
ncbigene:5971	ncbigene:390321	1
ncbigene:5971	ncbigene:55236	1
ncbigene:5971	ncbigene:6776	1
ncbigene:5971	ncbigene:1234	1
ncbigene:5971	ncbigene:2904	1
ncbigene:5971	ncbigene:27035	1
ncbigene:5971	ncbigene:3672	1
ncbigene:5971	ncbigene:1235	1
ncbigene:5971	ncbigene:5286	-1
ncbigene:5971	ncbigene:462	1
ncbigene:5971	ncbigene:151449	1
ncbigene:5971	ncbigene:5601	1
ncbigene:5971	ncbigene:5290	1
ncbigene:5971	ncbigene:2773	1
ncbigene:5971	ncbigene:9086	1
ncbigene:5971	ncbigene:10672	1
ncbigene:5971	ncbigene:56288	1
ncbigene:5971	ncbigene:55713	1
ncbigene:996	ncbigene:1815	1
ncbigene:996	ncbigene:2782	-1
ncbigene:996	ncbigene:4087	1
ncbigene:996	ncbigene:5741	1
ncbigene:996	ncbigene:4994	1
ncbigene:996	ncbigene:108	-1
ncbigene:996	ncbigene:3717	1
ncbigene:996	ncbigene:1855	1
ncbigene:996	ncbigene:4041	1
ncbigene:996	ncbigene:483	1
ncbigene:996	ncbigene:2792	1
ncbigene:114548	ncbigene:2261	1
ncbigene:114548	ncbigene:207	1
ncbigene:5837	ncbigene:391109	1
ncbigene:1443	ncbigene:2885	1
ncbigene:1443	ncbigene:3569	1
ncbigene:1443	ncbigene:80308	-1
ncbigene:1443	ncbigene:2719	1
ncbigene:1443	ncbigene:995	1
ncbigene:1443	ncbigene:1592	1
ncbigene:1443	ncbigene:2788	1
ncbigene:1443	ncbigene:55970	1
ncbigene:1443	ncbigene:346528	1
ncbigene:1443	ncbigene:284521	1
ncbigene:1443	ncbigene:27034	1
ncbigene:1443	ncbigene:4914	1
ncbigene:1443	ncbigene:2774	-1
ncbigene:1443	ncbigene:2775	1
ncbigene:1443	ncbigene:54776	1
ncbigene:1443	ncbigene:390327	1
ncbigene:1443	ncbigene:7350	1
ncbigene:1443	ncbigene:91807	1
ncbigene:1443	ncbigene:2767	1
ncbigene:1443	ncbigene:8697	1
ncbigene:1443	ncbigene:5300	1
ncbigene:1443	ncbigene:4214	1
ncbigene:1443	ncbigene:160428	1
ncbigene:1443	ncbigene:5291	1
ncbigene:1443	ncbigene:3553	1
ncbigene:1443	ncbigene:2889	1
ncbigene:1443	ncbigene:55615	1
ncbigene:1443	ncbigene:6932	1
ncbigene:1443	ncbigene:160287	1
ncbigene:1443	ncbigene:7932	1
ncbigene:1443	ncbigene:9210	1
ncbigene:1443	ncbigene:5881	1
ncbigene:1443	ncbigene:51764	1
ncbigene:1443	ncbigene:3594	1
ncbigene:1443	ncbigene:5600	1
ncbigene:1443	ncbigene:81029	-1
ncbigene:1443	ncbigene:6389	1
ncbigene:1443	ncbigene:2263	1
ncbigene:1443	ncbigene:6300	1
ncbigene:1443	ncbigene:60	1
ncbigene:1443	ncbigene:5371	1
ncbigene:1443	ncbigene:799	1
ncbigene:1443	ncbigene:3953	1
ncbigene:1443	ncbigene:6118	1
ncbigene:1443	ncbigene:51619	1
ncbigene:23533	ncbigene:2782	1
ncbigene:23533	ncbigene:5331	1
ncbigene:23533	ncbigene:5050	1
ncbigene:23533	ncbigene:2940	1
ncbigene:23533	ncbigene:1021	-1
ncbigene:23533	ncbigene:3667	1
ncbigene:23533	ncbigene:10062	1
ncbigene:23533	ncbigene:2261	1
ncbigene:23533	ncbigene:2788	1
ncbigene:23533	ncbigene:1543	1
ncbigene:23533	ncbigene:6907	1
ncbigene:23533	ncbigene:57552	1
ncbigene:5881	ncbigene:8353	1
ncbigene:5881	ncbigene:6167	1
ncbigene:5881	ncbigene:815	1
ncbigene:5881	ncbigene:2103	1
ncbigene:5881	ncbigene:11033	1
ncbigene:5881	ncbigene:111	1
ncbigene:5881	ncbigene:57118	1
ncbigene:5881	ncbigene:1855	1
ncbigene:5881	ncbigene:144715	1
ncbigene:5881	ncbigene:677	1
ncbigene:5881	ncbigene:219436	-1
ncbigene:5881	ncbigene:80328	1
ncbigene:5881	ncbigene:10482	-1
ncbigene:5881	ncbigene:5519	1
ncbigene:5881	ncbigene:347344	-1
ncbigene:5881	ncbigene:153	1
ncbigene:5881	ncbigene:11145	1
ncbigene:5881	ncbigene:3902	1
ncbigene:5881	ncbigene:4691	1
ncbigene:5881	ncbigene:5291	1
ncbigene:5881	ncbigene:10938	1
ncbigene:5881	ncbigene:219469	1
ncbigene:5881	ncbigene:596	1
ncbigene:5881	ncbigene:2788	1
ncbigene:5881	ncbigene:1956	1
ncbigene:5881	ncbigene:84444	1
ncbigene:5881	ncbigene:109	1
ncbigene:5881	ncbigene:8630	1
ncbigene:5881	ncbigene:4773	1
ncbigene:5881	ncbigene:3486	1
ncbigene:5881	ncbigene:54331	1
ncbigene:5881	ncbigene:3691	-1
ncbigene:5881	ncbigene:2774	1
ncbigene:5881	ncbigene:50506	-1
ncbigene:5881	ncbigene:4792	1
ncbigene:5881	ncbigene:5337	1
ncbigene:3717	ncbigene:5268	1
ncbigene:3717	ncbigene:4855	1
ncbigene:3717	ncbigene:254973	1
ncbigene:3717	ncbigene:2774	1
ncbigene:3717	ncbigene:10014	1
ncbigene:3717	ncbigene:9138	1
ncbigene:3717	ncbigene:29895	1
ncbigene:3717	ncbigene:7042	1
ncbigene:3717	ncbigene:3708	1
ncbigene:3717	ncbigene:6160	1
ncbigene:3717	ncbigene:847	1
ncbigene:3717	ncbigene:2785	1
ncbigene:3717	ncbigene:4878	1
ncbigene:3717	ncbigene:841	1
ncbigene:3717	ncbigene:721	1
ncbigene:3717	ncbigene:4924	1
ncbigene:3717	ncbigene:6696	1
ncbigene:3717	ncbigene:2982	-1
ncbigene:3717	ncbigene:30818	1
ncbigene:3717	ncbigene:1230	1
ncbigene:3717	ncbigene:79923	1
ncbigene:3717	ncbigene:79930	1
ncbigene:3717	ncbigene:2309	1
ncbigene:3717	ncbigene:1147	-1
ncbigene:3717	ncbigene:768	1
ncbigene:3717	ncbigene:8202	-1
ncbigene:3717	ncbigene:51764	1
ncbigene:3717	ncbigene:85464	-1
ncbigene:3717	ncbigene:7350	1
ncbigene:3717	ncbigene:3111	-1
ncbigene:3717	ncbigene:64600	1
ncbigene:3717	ncbigene:2305	1
ncbigene:3717	ncbigene:26682	1
ncbigene:3717	ncbigene:2263	1
ncbigene:3717	ncbigene:3845	1
ncbigene:3717	ncbigene:4638	1
ncbigene:3717	ncbigene:826	1
ncbigene:3717	ncbigene:6532	1
ncbigene:3717	ncbigene:4688	1
ncbigene:3717	ncbigene:112	1
ncbigene:3717	ncbigene:2782	1
ncbigene:3717	ncbigene:972	1
ncbigene:3717	ncbigene:5293	1
ncbigene:3717	ncbigene:2354	1
ncbigene:3717	ncbigene:1050	1
ncbigene:3717	ncbigene:3460	1
ncbigene:3717	ncbigene:6223	1
ncbigene:3717	ncbigene:1855	-1
ncbigene:3717	ncbigene:29110	1
ncbigene:3717	ncbigene:2788	1
ncbigene:3717	ncbigene:23385	1
ncbigene:3717	ncbigene:7468	1
ncbigene:3717	ncbigene:27257	1
ncbigene:3717	ncbigene:548593	1
ncbigene:3717	ncbigene:10912	1
ncbigene:3717	ncbigene:80267	1
ncbigene:1029	ncbigene:5603	1
ncbigene:1029	ncbigene:2165	1
ncbigene:1029	ncbigene:2250	1
ncbigene:1029	ncbigene:2064	1
ncbigene:1029	ncbigene:2934	1
ncbigene:1029	ncbigene:51378	1
ncbigene:1029	ncbigene:1387	1
ncbigene:1029	ncbigene:776	1
ncbigene:713	ncbigene:3242	1
ncbigene:713	ncbigene:5335	-1
ncbigene:713	ncbigene:27330	1
ncbigene:713	ncbigene:10000	1
ncbigene:9748	ncbigene:2778	1
ncbigene:7050	ncbigene:1271	1
ncbigene:7050	ncbigene:896	1
ncbigene:7050	ncbigene:9466	1
ncbigene:7050	ncbigene:10224	1
ncbigene:7050	ncbigene:3665	1
ncbigene:7050	ncbigene:5330	1
ncbigene:7050	ncbigene:2771	1
ncbigene:7050	ncbigene:1230	1
ncbigene:7050	ncbigene:3265	1
ncbigene:7050	ncbigene:3594	1
ncbigene:6935	ncbigene:5296	1
ncbigene:6935	ncbigene:4609	1
ncbigene:6935	ncbigene:5174	1
ncbigene:6935	ncbigene:2261	1
ncbigene:6935	ncbigene:6714	-1
ncbigene:6935	ncbigene:3815	-1
ncbigene:6935	ncbigene:6240	1
ncbigene:6935	ncbigene:4829	1
ncbigene:6935	ncbigene:2114	1
ncbigene:6935	ncbigene:7276	1
ncbigene:6935	ncbigene:1521	1
ncbigene:6935	ncbigene:5728	1
ncbigene:6935	ncbigene:3845	1
ncbigene:6935	ncbigene:5371	1
ncbigene:6935	ncbigene:5568	1
ncbigene:6935	ncbigene:6777	-1
ncbigene:6935	mondo:0005575	1
ncbigene:6935	ncbigene:5618	1
ncbigene:6935	ncbigene:1591	1
ncbigene:6935	ncbigene:8737	1
ncbigene:6935	ncbigene:10253	1
ncbigene:6935	ncbigene:5500	1
ncbigene:6935	ncbigene:343173	1
ncbigene:6935	ncbigene:2305	1
ncbigene:6935	ncbigene:5139	1
ncbigene:6935	ncbigene:84335	1
ncbigene:6935	ncbigene:7204	1
ncbigene:6935	ncbigene:29107	1
ncbigene:6935	ncbigene:1164	1
ncbigene:6935	ncbigene:5879	-1
ncbigene:6935	ncbigene:127066	1
ncbigene:6935	ncbigene:7337	1
ncbigene:6935	ncbigene:11193	1
ncbigene:6935	ncbigene:51548	1
ncbigene:6935	ncbigene:391195	1
ncbigene:6935	ncbigene:54872	1
ncbigene:6935	ncbigene:11102	1
ncbigene:6935	ncbigene:2324	1
ncbigene:6935	ncbigene:2782	1
ncbigene:6935	ncbigene:207	1
ncbigene:6935	ncbigene:3563	1
ncbigene:6935	ncbigene:7249	1
ncbigene:6935	ncbigene:3594	1
ncbigene:6935	ncbigene:51363	-1
ncbigene:6935	ncbigene:3576	1
ncbigene:6935	ncbigene:1284	1
ncbigene:6935	ncbigene:6752	1
ncbigene:6935	ncbigene:9270	1
ncbigene:6935	ncbigene:4303	1
ncbigene:6935	ncbigene:3568	1
ncbigene:6935	ncbigene:90993	1
ncbigene:6935	ncbigene:3480	1
ncbigene:6935	ncbigene:64682	1
ncbigene:6935	ncbigene:9882	1
ncbigene:6935	ncbigene:6546	1
ncbigene:6935	ncbigene:6237	1
ncbigene:6935	ncbigene:3598	1
ncbigene:6935	ncbigene:6518	1
ncbigene:6935	ncbigene:5682	1
ncbigene:6935	ncbigene:1452	1
ncbigene:6935	ncbigene:6642	1
ncbigene:6935	ncbigene:57556	1
ncbigene:6935	ncbigene:79087	1
ncbigene:6935	ncbigene:10603	1
ncbigene:6935	ncbigene:151636	1
ncbigene:6935	ncbigene:55660	1
ncbigene:6935	ncbigene:2788	1
ncbigene:5897	ncbigene:3588	1
ncbigene:23118	ncbigene:3791	1
ncbigene:23118	ncbigene:2774	1
ncbigene:23118	ncbigene:8600	1
ncbigene:23118	ncbigene:3569	1
ncbigene:23118	ncbigene:59283	1
ncbigene:23118	ncbigene:3568	1
ncbigene:23118	ncbigene:8473	1
ncbigene:23118	ncbigene:54995	-1
ncbigene:23118	ncbigene:5159	1
ncbigene:23118	ncbigene:5600	1
ncbigene:23118	ncbigene:353376	1
ncbigene:23118	ncbigene:6521	1
ncbigene:23118	ncbigene:84148	1
ncbigene:23118	ncbigene:5601	1
ncbigene:23118	ncbigene:10621	1
ncbigene:1051	ncbigene:6772	1
ncbigene:1051	ncbigene:3162	-1
ncbigene:1051	ncbigene:5515	1
ncbigene:1051	ncbigene:8841	1
ncbigene:1051	ncbigene:2778	-1
ncbigene:1051	ncbigene:11193	1
ncbigene:1051	ncbigene:2782	1
ncbigene:1051	ncbigene:1129	-1
ncbigene:1051	ncbigene:2177	1
ncbigene:1051	ncbigene:1447	1
ncbigene:1051	ncbigene:3709	1
ncbigene:1051	ncbigene:5587	-1
ncbigene:1051	ncbigene:2983	-1
ncbigene:1051	ncbigene:637	-1
ncbigene:1051	ncbigene:5520	1
ncbigene:1051	ncbigene:22800	1
ncbigene:1051	ncbigene:3558	1
ncbigene:1051	ncbigene:779	1
ncbigene:1051	ncbigene:5290	1
ncbigene:1051	ncbigene:9252	-1
ncbigene:1051	ncbigene:811	-1
ncbigene:1051	ncbigene:4708	1
ncbigene:1051	ncbigene:22869	1
ncbigene:1051	ncbigene:59285	1
ncbigene:1051	ncbigene:120066	1
ncbigene:1051	ncbigene:23396	1
ncbigene:1051	ncbigene:81697	-1
ncbigene:1051	ncbigene:7040	1
ncbigene:1051	ncbigene:2572	1
ncbigene:1051	ncbigene:1441	1
ncbigene:1051	ncbigene:2773	1
ncbigene:1051	ncbigene:1234	1
ncbigene:1051	ncbigene:10113	1
ncbigene:1051	ncbigene:9134	1
ncbigene:1051	ncbigene:331	1
ncbigene:1051	ncbigene:25759	1
ncbigene:1051	ncbigene:1019	1
ncbigene:1051	ncbigene:4214	1
ncbigene:1051	ncbigene:51295	-1
ncbigene:1051	ncbigene:773	1
ncbigene:1051	ncbigene:672	1
ncbigene:1051	ncbigene:9843	1
ncbigene:1051	ncbigene:1179	1
ncbigene:1051	ncbigene:81099	1
ncbigene:1051	ncbigene:596	1
ncbigene:1051	ncbigene:7201	1
ncbigene:1051	ncbigene:7189	1
ncbigene:1051	ncbigene:1432	1
ncbigene:1051	ncbigene:2774	1
ncbigene:1051	ncbigene:254786	1
ncbigene:9351	ncbigene:2697	-1
ncbigene:9351	ncbigene:5914	1
ncbigene:51422	ncbigene:675	1
ncbigene:51422	ncbigene:8462	1
ncbigene:51422	ncbigene:6359	1
ncbigene:51422	ncbigene:3808	1
ncbigene:51422	ncbigene:1236	-1
ncbigene:51422	ncbigene:2785	1
ncbigene:51422	ncbigene:336	1
ncbigene:51422	ncbigene:5602	1
ncbigene:51422	ncbigene:2798	1
ncbigene:51422	ncbigene:1438	1
ncbigene:51422	ncbigene:7482	1
ncbigene:51422	ncbigene:3702	1
ncbigene:51422	ncbigene:2788	1
ncbigene:51422	ncbigene:5295	1
ncbigene:51422	ncbigene:28965	-1
ncbigene:51422	ncbigene:1585	1
ncbigene:51422	ncbigene:11284	1
ncbigene:51422	ncbigene:3661	1
ncbigene:51422	ncbigene:369	1
ncbigene:51422	ncbigene:5557	1
ncbigene:51422	ncbigene:7424	1
ncbigene:51422	ncbigene:2782	1
ncbigene:51422	ncbigene:6752	1
ncbigene:51422	ncbigene:3458	1
ncbigene:51422	ncbigene:1111	1
ncbigene:51422	ncbigene:7222	-1
ncbigene:51422	ncbigene:5697	1
ncbigene:51422	ncbigene:1211	1
ncbigene:51422	ncbigene:2244	1
ncbigene:51422	ncbigene:5071	1
ncbigene:51422	ncbigene:9378	1
ncbigene:51422	ncbigene:2674	1
ncbigene:51422	ncbigene:3566	1
ncbigene:51422	ncbigene:8386	1
ncbigene:51422	ncbigene:1387	-1
ncbigene:51422	ncbigene:89795	1
ncbigene:51422	ncbigene:960	1
ncbigene:51422	ncbigene:390081	1
ncbigene:51422	ncbigene:4893	1
ncbigene:51422	ncbigene:7852	1
ncbigene:51422	ncbigene:2120	1
ncbigene:51422	ncbigene:90233	1
ncbigene:51422	ncbigene:28964	1
ncbigene:51422	ncbigene:2774	1
ncbigene:51422	ncbigene:4734	1
ncbigene:51422	ncbigene:9101	1
ncbigene:5747	ncbigene:51764	-1
ncbigene:5747	ncbigene:4605	1
ncbigene:5747	ncbigene:341568	1
ncbigene:5747	ncbigene:11337	1
ncbigene:5747	ncbigene:25937	-1
ncbigene:5747	ncbigene:81578	1
ncbigene:5747	ncbigene:775	-1
ncbigene:5747	ncbigene:57492	1
ncbigene:5747	ncbigene:3791	-1
ncbigene:5747	ncbigene:1147	1
ncbigene:5747	ncbigene:4306	-1
ncbigene:5747	ncbigene:7855	1
ncbigene:5747	ncbigene:81399	1
ncbigene:5747	ncbigene:142	1
ncbigene:5747	ncbigene:10498	-1
ncbigene:5747	ncbigene:1271	1
ncbigene:5747	ncbigene:2774	1
ncbigene:5747	ncbigene:317	1
ncbigene:5747	ncbigene:1981	-1
ncbigene:5747	ncbigene:53833	1
ncbigene:5747	ncbigene:3667	1
ncbigene:5747	ncbigene:6442	1
ncbigene:5747	ncbigene:3595	1
ncbigene:5747	ncbigene:100137049	1
ncbigene:5747	ncbigene:143471	1
ncbigene:5747	ncbigene:3449	1
ncbigene:5747	ncbigene:3459	1
ncbigene:5747	ncbigene:7476	-1
ncbigene:5747	ncbigene:875	1
ncbigene:5747	ncbigene:5595	1
ncbigene:5747	ncbigene:5058	1
ncbigene:5747	ncbigene:4088	1
ncbigene:5747	ncbigene:7099	1
ncbigene:5747	ncbigene:7804	1
ncbigene:5747	ncbigene:641	-1
ncbigene:5747	ncbigene:3688	1
ncbigene:5747	ncbigene:27429	-1
ncbigene:5747	ncbigene:3400	1
ncbigene:5747	ncbigene:5296	1
ncbigene:5747	ncbigene:773	1
ncbigene:5747	ncbigene:3455	1
ncbigene:5747	ncbigene:3683	1
ncbigene:5747	ncbigene:6775	1
ncbigene:5747	ncbigene:4087	1
ncbigene:5747	ncbigene:4352	1
ncbigene:5747	ncbigene:3763	-1
ncbigene:5747	ncbigene:249	1
ncbigene:5747	ncbigene:7042	-1
ncbigene:5747	ncbigene:5834	1
ncbigene:5747	ncbigene:6777	1
ncbigene:5747	ncbigene:2558	1
ncbigene:5747	ncbigene:403257	-1
ncbigene:5747	ncbigene:3665	1
ncbigene:5747	ncbigene:4706	1
ncbigene:5747	ncbigene:1956	1
ncbigene:5747	ncbigene:5699	1
ncbigene:5747	ncbigene:7373	1
ncbigene:8503	ncbigene:79290	1
ncbigene:8503	ncbigene:1145	1
ncbigene:8503	ncbigene:5295	-1
ncbigene:8503	ncbigene:1293	1
ncbigene:8503	ncbigene:23710	1
ncbigene:8503	ncbigene:208	1
ncbigene:8503	ncbigene:3265	1
ncbigene:8503	ncbigene:84515	1
ncbigene:8503	ncbigene:2260	1
ncbigene:8503	ncbigene:119679	1
ncbigene:8503	ncbigene:7515	1
ncbigene:8503	ncbigene:283159	1
ncbigene:8503	ncbigene:998	1
ncbigene:8503	ncbigene:26508	1
ncbigene:8503	ncbigene:255189	1
ncbigene:8503	ncbigene:1813	1
ncbigene:8503	ncbigene:5578	-1
ncbigene:8503	ncbigene:5539	1
ncbigene:8503	ncbigene:2200	1
ncbigene:8503	ncbigene:6352	1
ncbigene:8503	ncbigene:4638	1
ncbigene:8503	ncbigene:54331	1
ncbigene:8503	ncbigene:8554	1
ncbigene:8503	ncbigene:10135	1
ncbigene:8503	ncbigene:108	-1
ncbigene:8503	ncbigene:149233	1
ncbigene:8503	ncbigene:83447	1
ncbigene:8503	ncbigene:390083	1
ncbigene:8503	ncbigene:2769	1
ncbigene:8503	ncbigene:4986	1
ncbigene:8503	ncbigene:2321	1
ncbigene:8503	ncbigene:401665	1
ncbigene:8503	ncbigene:6207	-1
ncbigene:8503	ncbigene:135924	1
ncbigene:8503	ncbigene:8737	-1
ncbigene:8503	ncbigene:406989	1
ncbigene:8503	ncbigene:7766	1
ncbigene:8503	ncbigene:2561	1
ncbigene:8503	ncbigene:51135	1
ncbigene:6217	ncbigene:5879	1
ncbigene:6217	ncbigene:5134	1
ncbigene:6217	ncbigene:25906	1
ncbigene:3654	ncbigene:5906	-1
ncbigene:3654	ncbigene:5595	-1
