source	target	relation
ncbigene:2792	ncbigene:2064	1
ncbigene:2792	ncbigene:2846	1
ncbigene:2792	ncbigene:11069	1
ncbigene:2792	ncbigene:6714	1
ncbigene:2792	ncbigene:3561	1
ncbigene:2792	ncbigene:10672	1
ncbigene:2792	ncbigene:2788	-1
ncbigene:2792	ncbigene:810	1
ncbigene:2792	ncbigene:347168	1
ncbigene:2792	ncbigene:55072	1
ncbigene:2792	ncbigene:196335	-1
ncbigene:2792	ncbigene:774	1
ncbigene:2792	ncbigene:3122	1
ncbigene:2792	ncbigene:2549	1
ncbigene:2792	ncbigene:4325	-1
ncbigene:2792	ncbigene:1874	1
ncbigene:2792	ncbigene:390321	1
ncbigene:2792	ncbigene:79324	1
ncbigene:2792	ncbigene:2740	1
ncbigene:2792	ncbigene:953	1
ncbigene:2792	ncbigene:10681	1
ncbigene:2792	ncbigene:1019	1
ncbigene:2792	ncbigene:51164	1
ncbigene:2792	ncbigene:23236	1
ncbigene:5580	ncbigene:773	1
ncbigene:5580	ncbigene:5524	-1
ncbigene:5580	ncbigene:6850	1
ncbigene:5580	ncbigene:4171	1
ncbigene:5580	ncbigene:1445	1
ncbigene:5580	ncbigene:84818	-1
ncbigene:5580	ncbigene:1269	1
ncbigene:5580	ncbigene:10525	1
ncbigene:5580	ncbigene:3394	1
ncbigene:5580	ncbigene:9131	1
ncbigene:5580	ncbigene:330	1
ncbigene:5580	ncbigene:5045	1
ncbigene:5580	ncbigene:90649	1
ncbigene:5580	ncbigene:6548	-1
ncbigene:5580	ncbigene:79473	1
ncbigene:5580	ncbigene:374291	1
ncbigene:5580	ncbigene:2774	1
ncbigene:5580	ncbigene:50937	1
ncbigene:5580	ncbigene:10365	1
ncbigene:5580	ncbigene:390892	-1
ncbigene:5580	ncbigene:5732	1
ncbigene:5580	ncbigene:19	1
ncbigene:5580	ncbigene:131405	1
ncbigene:5580	ncbigene:3767	1
ncbigene:5580	ncbigene:5289	1
ncbigene:5580	ncbigene:7932	1
ncbigene:5580	ncbigene:7433	1
ncbigene:5580	ncbigene:4991	1
ncbigene:5580	ncbigene:51433	1
ncbigene:5580	ncbigene:338376	-1
ncbigene:5580	ncbigene:80055	1
ncbigene:5580	ncbigene:4695	1
ncbigene:5580	ncbigene:2775	1
ncbigene:5580	ncbigene:2187	-1
ncbigene:5580	ncbigene:1408	-1
ncbigene:5580	ncbigene:3845	-1
ncbigene:5580	ncbigene:6714	1
ncbigene:5580	ncbigene:79501	1
ncbigene:5580	ncbigene:816	1
ncbigene:5580	ncbigene:355	1
ncbigene:5580	ncbigene:842	1
ncbigene:5580	ncbigene:353	1
ncbigene:5580	ncbigene:3570	-1
ncbigene:5580	ncbigene:51764	1
ncbigene:5580	ncbigene:1388	1
ncbigene:5580	ncbigene:5594	1
ncbigene:5580	ncbigene:5156	1
ncbigene:5580	ncbigene:80818	1
ncbigene:5580	ncbigene:1128	1
ncbigene:5580	ncbigene:2902	-1
ncbigene:5580	ncbigene:4775	1
ncbigene:5580	ncbigene:3595	1
ncbigene:5580	ncbigene:57580	1
ncbigene:5580	ncbigene:2120	1
ncbigene:5580	ncbigene:836	1
ncbigene:5580	ncbigene:60	-1
ncbigene:5580	ncbigene:1647	-1
ncbigene:5580	ncbigene:26189	1
ncbigene:5580	ncbigene:6608	1
ncbigene:5580	ncbigene:8828	1
ncbigene:5580	ncbigene:388	1
ncbigene:5580	ncbigene:2778	1
ncbigene:5580	ncbigene:3459	-1
ncbigene:5580	ncbigene:1441	1
ncbigene:5580	ncbigene:6352	-1
ncbigene:5580	ncbigene:5159	1
ncbigene:5580	ncbigene:2782	1
ncbigene:5580	ncbigene:814	1
ncbigene:5580	ncbigene:3696	-1
ncbigene:5580	ncbigene:115	1
ncbigene:5580	ncbigene:1432	1
ncbigene:5580	ncbigene:665	1
ncbigene:5580	ncbigene:6688	1
ncbigene:5580	ncbigene:435	1
ncbigene:5580	ncbigene:29945	-1
ncbigene:5580	ncbigene:5018	1
ncbigene:5580	ncbigene:2261	-1
ncbigene:5580	ncbigene:25937	1
ncbigene:5580	ncbigene:7096	1
ncbigene:26692	ncbigene:2776	1
ncbigene:26692	ncbigene:5156	1
ncbigene:26692	ncbigene:8877	1
ncbigene:26692	ncbigene:8853	1
ncbigene:91807	ncbigene:23118	1
ncbigene:91807	ncbigene:3845	1
ncbigene:91807	ncbigene:84894	1
ncbigene:91807	ncbigene:3925	1
ncbigene:91807	ncbigene:1286	1
ncbigene:91807	ncbigene:5427	-1
ncbigene:91807	ncbigene:1235	-1
ncbigene:91807	ncbigene:4846	1
ncbigene:91807	ncbigene:130399	1
ncbigene:91807	ncbigene:6300	1
ncbigene:91807	ncbigene:343406	-1
ncbigene:91807	ncbigene:51764	1
ncbigene:91807	ncbigene:2785	1
ncbigene:91807	ncbigene:5732	-1
ncbigene:91807	ncbigene:5881	1
ncbigene:91807	ncbigene:467	1
ncbigene:91807	ncbigene:81318	1
ncbigene:91807	ncbigene:6720	1
ncbigene:91807	ncbigene:7184	1
ncbigene:91807	ncbigene:3588	1
ncbigene:91807	ncbigene:2782	1
ncbigene:91807	ncbigene:27071	1
ncbigene:3178	ncbigene:5970	1
ncbigene:4838	ncbigene:6777	1
ncbigene:4838	ncbigene:604	1
ncbigene:4838	ncbigene:3977	1
ncbigene:4838	ncbigene:331	1
ncbigene:4838	ncbigene:64600	1
ncbigene:4838	ncbigene:387	-1
ncbigene:5984	ncbigene:5105	1
ncbigene:5984	ncbigene:8395	1
ncbigene:5984	ncbigene:140465	1
ncbigene:5984	ncbigene:5292	1
ncbigene:5984	ncbigene:3872	1
ncbigene:8061	ncbigene:51764	1
ncbigene:8061	ncbigene:3673	1
ncbigene:8061	ncbigene:64077	1
ncbigene:8061	ncbigene:5469	1
ncbigene:8061	ncbigene:2788	1
ncbigene:8061	ncbigene:7010	1
ncbigene:8061	ncbigene:3551	1
ncbigene:8061	ncbigene:3710	1
ncbigene:8061	ncbigene:55968	1
ncbigene:8061	ncbigene:1385	1
ncbigene:8061	ncbigene:338755	1
ncbigene:8061	ncbigene:9248	1
ncbigene:8061	ncbigene:387082	1
ncbigene:390066	ncbigene:390148	1
ncbigene:390066	ncbigene:27153	1
ncbigene:390066	ncbigene:3937	1
ncbigene:390066	ncbigene:199713	1
ncbigene:5880	ncbigene:109	1
ncbigene:5880	ncbigene:6833	1
ncbigene:5880	ncbigene:7403	1
ncbigene:5880	ncbigene:779	1
ncbigene:5880	ncbigene:3845	1
ncbigene:5880	ncbigene:6721	1
ncbigene:5880	ncbigene:8835	1
ncbigene:5880	ncbigene:10156	1
ncbigene:5880	ncbigene:7265	-1
ncbigene:5880	ncbigene:2911	1
ncbigene:5880	ncbigene:5336	1
ncbigene:5880	ncbigene:54583	1
ncbigene:5880	ncbigene:1271	1
ncbigene:5880	ncbigene:2788	1
ncbigene:5880	ncbigene:93649	1
ncbigene:5880	ncbigene:81469	1
ncbigene:5880	ncbigene:3778	1
ncbigene:5880	ncbigene:2535	1
ncbigene:5880	ncbigene:2774	1
ncbigene:5880	ncbigene:11073	1
ncbigene:5880	ncbigene:58498	-1
ncbigene:5880	ncbigene:641	1
ncbigene:5880	ncbigene:10243	1
ncbigene:5880	ncbigene:5908	1
ncbigene:5880	ncbigene:7932	1
ncbigene:5880	ncbigene:283365	1
ncbigene:5880	ncbigene:3673	1
ncbigene:5880	ncbigene:60482	1
ncbigene:5880	ncbigene:5051	1
ncbigene:5880	ncbigene:3763	1
ncbigene:5880	ncbigene:2787	1
ncbigene:5880	ncbigene:22801	1
ncbigene:5880	ncbigene:596	1
ncbigene:5880	ncbigene:3593	1
ncbigene:5880	ncbigene:4088	1
ncbigene:5880	ncbigene:598	-1
ncbigene:5880	ncbigene:3645	1
ncbigene:5880	ncbigene:55004	1
ncbigene:5880	ncbigene:2790	1
ncbigene:5880	ncbigene:2776	1
ncbigene:5880	ncbigene:8383	1
ncbigene:1956	ncbigene:3953	-1
ncbigene:1956	ncbigene:785	1
ncbigene:1956	ncbigene:7305	1
ncbigene:1956	ncbigene:2792	1
ncbigene:1956	ncbigene:4060	-1
ncbigene:1956	ncbigene:57053	-1
ncbigene:1956	ncbigene:2693	-1
ncbigene:1956	ncbigene:5268	1
ncbigene:1956	ncbigene:81127	-1
ncbigene:1956	ncbigene:3559	1
ncbigene:1956	ncbigene:403284	1
ncbigene:1956	ncbigene:3667	1
ncbigene:1956	ncbigene:5365	1
ncbigene:1956	ncbigene:196883	1
ncbigene:1956	ncbigene:4775	1
ncbigene:1956	ncbigene:220988	1
ncbigene:1956	ncbigene:57818	1
ncbigene:1956	ncbigene:7474	1
ncbigene:1956	ncbigene:58472	-1
ncbigene:1956	ncbigene:5318	1
ncbigene:1956	ncbigene:1499	1
ncbigene:1956	ncbigene:341416	1
ncbigene:1956	ncbigene:120776	1
ncbigene:1956	ncbigene:5747	1
ncbigene:1956	ncbigene:8503	1
ncbigene:1956	ncbigene:55361	1
ncbigene:1956	ncbigene:55236	1
ncbigene:1956	ncbigene:7311	1
ncbigene:1956	ncbigene:6885	1
ncbigene:1956	ncbigene:3837	1
ncbigene:1956	ncbigene:283159	1
ncbigene:1956	ncbigene:7137	1
ncbigene:1956	ncbigene:79923	-1
ncbigene:1956	ncbigene:4773	1
ncbigene:1956	ncbigene:55799	1
ncbigene:1956	ncbigene:55970	1
ncbigene:1956	ncbigene:3836	1
ncbigene:1956	ncbigene:5055	1
ncbigene:1956	ncbigene:348327	1
ncbigene:1956	ncbigene:2784	-1
ncbigene:1956	ncbigene:5319	1
ncbigene:1956	ncbigene:4666	1
ncbigene:1956	ncbigene:7043	-1
ncbigene:1956	ncbigene:7409	1
ncbigene:1956	ncbigene:1029	1
ncbigene:1956	ncbigene:11017	1
ncbigene:1956	ncbigene:51764	1
ncbigene:283365	ncbigene:1303	1
ncbigene:283365	ncbigene:55558	-1
ncbigene:283365	ncbigene:51176	1
ncbigene:283365	ncbigene:5606	-1
ncbigene:1235	ncbigene:5294	1
ncbigene:1235	ncbigene:1432	1
ncbigene:1235	ncbigene:7706	1
ncbigene:1235	ncbigene:778	1
ncbigene:1235	ncbigene:1979	1
ncbigene:898	ncbigene:3688	1
ncbigene:898	ncbigene:4233	1
ncbigene:898	ncbigene:84699	-1
ncbigene:898	ncbigene:2917	1
ncbigene:898	ncbigene:79087	1
ncbigene:898	ncbigene:329	-1
ncbigene:898	ncbigene:4638	1
ncbigene:898	ncbigene:344	1
ncbigene:898	ncbigene:23286	1
ncbigene:898	ncbigene:9429	-1
ncbigene:898	ncbigene:8631	1
ncbigene:6777	ncbigene:7771	1
ncbigene:6777	ncbigene:5708	1
ncbigene:6777	ncbigene:8440	1
ncbigene:6777	ncbigene:10542	1
ncbigene:6777	ncbigene:637	1
ncbigene:6777	ncbigene:6776	-1
ncbigene:6777	ncbigene:8649	1
ncbigene:6777	ncbigene:5582	1
ncbigene:6777	ncbigene:673	1
ncbigene:6777	ncbigene:250	-1
ncbigene:6777	ncbigene:9681	1
ncbigene:6777	ncbigene:7529	1
ncbigene:6777	ncbigene:153	1
ncbigene:6777	ncbigene:4712	1
ncbigene:6777	ncbigene:6093	1
ncbigene:6777	ncbigene:3358	1
ncbigene:6777	ncbigene:390271	-1
ncbigene:6777	ncbigene:5880	1
ncbigene:6777	ncbigene:3675	1
ncbigene:6777	ncbigene:9618	1
ncbigene:6777	ncbigene:799	1
ncbigene:6777	ncbigene:779	1
ncbigene:6777	ncbigene:595	1
ncbigene:6777	ncbigene:22920	1
ncbigene:6777	ncbigene:3980	1
ncbigene:6777	ncbigene:781	1
ncbigene:6777	ncbigene:5879	1
ncbigene:6777	ncbigene:1387	-1
ncbigene:6777	ncbigene:93589	1
ncbigene:6777	mondo:0005180	1
ncbigene:6777	ncbigene:148327	-1
ncbigene:6777	ncbigene:25937	1
ncbigene:6777	ncbigene:330	1
ncbigene:6777	ncbigene:4628	1
ncbigene:6777	ncbigene:2782	1
ncbigene:6777	ncbigene:4133	-1
ncbigene:6777	ncbigene:22800	1
ncbigene:6777	ncbigene:343171	-1
ncbigene:6777	ncbigene:114805	1
ncbigene:6777	ncbigene:3084	-1
ncbigene:6777	ncbigene:1727	1
ncbigene:6777	ncbigene:23037	1
ncbigene:6777	ncbigene:63916	1
ncbigene:6777	ncbigene:4701	1
ncbigene:6777	ncbigene:219699	1
ncbigene:6777	ncbigene:2774	1
ncbigene:6777	ncbigene:390167	1
ncbigene:6777	ncbigene:602	1
ncbigene:6777	ncbigene:776	1
ncbigene:6777	ncbigene:7422	-1
ncbigene:6777	ncbigene:58533	1
ncbigene:6777	ncbigene:7442	-1
ncbigene:6777	ncbigene:2867	1
ncbigene:6777	ncbigene:5601	-1
ncbigene:7335	ncbigene:392391	1
ncbigene:7335	ncbigene:655	1
ncbigene:7335	ncbigene:2309	-1
ncbigene:7335	ncbigene:334	1
ncbigene:7335	ncbigene:2736	1
ncbigene:7335	ncbigene:23476	-1
ncbigene:7335	ncbigene:1956	1
ncbigene:7335	ncbigene:2788	1
ncbigene:7335	ncbigene:6009	1
ncbigene:7335	ncbigene:341799	1
ncbigene:7335	ncbigene:3444	1
ncbigene:7335	ncbigene:2348	-1
ncbigene:7335	ncbigene:2065	1
ncbigene:1212	ncbigene:100132074	1
ncbigene:1212	ncbigene:2801	1
ncbigene:1212	ncbigene:3553	1
ncbigene:8398	ncbigene:1956	-1
ncbigene:861	ncbigene:34	-1
ncbigene:861	ncbigene:6383	1
ncbigene:861	ncbigene:146	1
ncbigene:861	ncbigene:58498	1
ncbigene:861	ncbigene:477	1
ncbigene:861	ncbigene:2773	1
ncbigene:861	ncbigene:7278	1
ncbigene:861	ncbigene:817	1
ncbigene:861	ncbigene:5163	-1
ncbigene:861	ncbigene:53637	1
ncbigene:861	ncbigene:960	1
ncbigene:861	ncbigene:3000	1
ncbigene:861	ncbigene:4087	1
ncbigene:861	ncbigene:3303	1
ncbigene:861	ncbigene:7409	1
ncbigene:861	ncbigene:26046	1
ncbigene:861	ncbigene:2770	-1
ncbigene:861	ncbigene:79923	1
ncbigene:861	ncbigene:10055	-1
ncbigene:861	ncbigene:336	1
ncbigene:861	ncbigene:5743	1
ncbigene:861	ncbigene:2782	1
ncbigene:861	ncbigene:2241	1
ncbigene:861	ncbigene:3831	1
ncbigene:861	ncbigene:1111	1
ncbigene:861	ncbigene:3572	1
ncbigene:861	ncbigene:8792	1
ncbigene:861	ncbigene:5530	1
ncbigene:861	ncbigene:2862	1
ncbigene:861	ncbigene:6464	1
ncbigene:861	ncbigene:71	1
ncbigene:861	ncbigene:5599	1
ncbigene:861	ncbigene:6517	1
ncbigene:861	ncbigene:1000	1
ncbigene:861	ncbigene:3601	1
ncbigene:861	ncbigene:9180	1
ncbigene:861	ncbigene:112	1
ncbigene:861	ncbigene:9463	1
ncbigene:861	ncbigene:25974	1
ncbigene:861	ncbigene:81539	1
ncbigene:861	ncbigene:5728	1
ncbigene:861	ncbigene:3575	1
ncbigene:861	ncbigene:5564	1
ncbigene:861	ncbigene:1612	1
ncbigene:861	ncbigene:2339	1
ncbigene:861	ncbigene:9114	1
ncbigene:861	ncbigene:8638	1
ncbigene:861	ncbigene:6010	1
ncbigene:861	ncbigene:1730	1
ncbigene:861	ncbigene:4775	1
ncbigene:861	ncbigene:22885	1
ncbigene:861	ncbigene:56670	1
ncbigene:861	ncbigene:6382	1
ncbigene:7056	ncbigene:3718	1
ncbigene:85464	ncbigene:51764	1
ncbigene:85464	ncbigene:94274	1
ncbigene:1588	ncbigene:847	1
ncbigene:1588	ncbigene:8764	1
ncbigene:1588	ncbigene:7849	1
ncbigene:1588	ncbigene:6300	-1
ncbigene:1588	ncbigene:11221	1
ncbigene:1588	ncbigene:613	-1
ncbigene:2793	ncbigene:3002	1
ncbigene:2793	ncbigene:57103	1
ncbigene:2793	ncbigene:54474	1
ncbigene:2793	mondo:0005068	1
ncbigene:2793	ncbigene:7473	1
ncbigene:2793	ncbigene:6632	1
ncbigene:2793	ncbigene:1956	1
ncbigene:2793	ncbigene:5599	1
ncbigene:2793	mondo:0013662	1
ncbigene:2793	ncbigene:3939	1
ncbigene:2793	ncbigene:7248	1
ncbigene:2793	ncbigene:3776	-1
ncbigene:2793	ncbigene:4041	1
ncbigene:2793	ncbigene:5898	-1
ncbigene:2793	ncbigene:11326	-1
ncbigene:2793	ncbigene:3791	1
ncbigene:2793	ncbigene:2538	1
ncbigene:2793	ncbigene:23566	-1
ncbigene:2793	ncbigene:6233	1
ncbigene:2793	ncbigene:108	1
ncbigene:2793	ncbigene:51764	1
ncbigene:2793	ncbigene:8767	1
ncbigene:2793	ncbigene:146198	1
ncbigene:2793	ncbigene:10336	1
ncbigene:2793	ncbigene:5291	-1
ncbigene:2793	ncbigene:5338	-1
ncbigene:2793	ncbigene:5290	1
ncbigene:2793	ncbigene:1891	1
ncbigene:2793	ncbigene:5923	1
ncbigene:2793	ncbigene:2495	1
ncbigene:2793	ncbigene:5618	1
ncbigene:2793	ncbigene:2785	1
ncbigene:2793	ncbigene:139760	1
ncbigene:2793	ncbigene:3265	1
ncbigene:2793	ncbigene:3937	1
ncbigene:2793	ncbigene:23743	1
ncbigene:2793	ncbigene:1436	1
ncbigene:2793	ncbigene:158131	1
ncbigene:2793	ncbigene:47	-1
ncbigene:2793	ncbigene:5144	1
ncbigene:2793	ncbigene:5595	1
ncbigene:2793	ncbigene:23396	1
ncbigene:2793	ncbigene:5705	1
ncbigene:2793	ncbigene:7187	1
ncbigene:2793	ncbigene:2788	1
ncbigene:2793	ncbigene:258010	1
ncbigene:2793	ncbigene:27257	1
ncbigene:2793	ncbigene:8605	1
ncbigene:2793	ncbigene:54361	1
ncbigene:2793	ncbigene:3362	1
ncbigene:2793	ncbigene:5330	1
ncbigene:2793	ncbigene:1001	1
ncbigene:2793	ncbigene:3290	1
ncbigene:2793	ncbigene:7158	1
ncbigene:2793	ncbigene:4233	1
ncbigene:2793	ncbigene:840	1
ncbigene:2793	ncbigene:5728	1
ncbigene:2793	ncbigene:7533	1
ncbigene:2793	ncbigene:1439	1
ncbigene:2793	ncbigene:11132	1
ncbigene:2793	ncbigene:1438	-1
ncbigene:2793	ncbigene:5747	1
ncbigene:2793	ncbigene:343170	1
ncbigene:2793	ncbigene:6300	1
ncbigene:573	ncbigene:7852	1
ncbigene:573	ncbigene:5332	-1
ncbigene:573	ncbigene:2906	1
ncbigene:6604	ncbigene:652	1
ncbigene:6604	ncbigene:1436	1
ncbigene:6604	ncbigene:5829	1
ncbigene:1051	ncbigene:26212	1
ncbigene:1051	ncbigene:255488	-1
ncbigene:1051	ncbigene:5502	1
ncbigene:1051	ncbigene:5290	1
ncbigene:1051	ncbigene:3586	1
ncbigene:1051	ncbigene:3459	1
ncbigene:1051	ncbigene:2775	1
ncbigene:1051	ncbigene:4897	1
ncbigene:1051	ncbigene:5579	1
ncbigene:1051	ncbigene:5566	1
ncbigene:1051	ncbigene:5728	1
ncbigene:1051	ncbigene:64170	1
ncbigene:1051	ncbigene:801	1
ncbigene:1051	ncbigene:120787	1
ncbigene:1051	ncbigene:3783	1
ncbigene:1051	ncbigene:1756	-1
ncbigene:1051	ncbigene:7321	1
ncbigene:1051	ncbigene:10810	1
ncbigene:1051	ncbigene:5582	1
ncbigene:1051	ncbigene:225	1
ncbigene:1051	ncbigene:8030	-1
ncbigene:1051	ncbigene:3320	1
ncbigene:1051	ncbigene:81671	1
ncbigene:1051	ncbigene:8503	1
ncbigene:1051	ncbigene:2064	1
ncbigene:1051	ncbigene:929	1
ncbigene:1051	ncbigene:8853	1
ncbigene:1051	ncbigene:5747	1
ncbigene:1051	ncbigene:5293	1
ncbigene:1051	ncbigene:1956	1
ncbigene:1051	ncbigene:25939	-1
ncbigene:1051	ncbigene:59352	1
ncbigene:1051	mondo:0008170	1
ncbigene:1051	ncbigene:51764	1
ncbigene:1051	ncbigene:2788	1
ncbigene:1051	ncbigene:112744	1
ncbigene:1051	ncbigene:5062	1
ncbigene:1051	ncbigene:135924	1
ncbigene:1051	ncbigene:4773	1
ncbigene:1051	mondo:0011122	-1
ncbigene:1051	ncbigene:779	1
ncbigene:1051	ncbigene:6443	1
ncbigene:1051	ncbigene:7430	-1
ncbigene:1051	ncbigene:4707	1
ncbigene:1051	ncbigene:6774	1
ncbigene:1051	ncbigene:5925	1
ncbigene:1051	ncbigene:5618	1
ncbigene:1051	ncbigene:8536	1
ncbigene:1051	ncbigene:3480	1
ncbigene:1051	ncbigene:29108	1
ncbigene:148327	ncbigene:5881	1
ncbigene:148327	ncbigene:51764	1
ncbigene:148327	ncbigene:4825	1
ncbigene:148327	ncbigene:384	1
ncbigene:148327	ncbigene:1812	1
ncbigene:148327	ncbigene:5159	1
ncbigene:148327	ncbigene:7248	-1
ncbigene:148327	ncbigene:98	1
ncbigene:148327	ncbigene:6774	1
ncbigene:148327	ncbigene:54941	1
ncbigene:148327	ncbigene:2353	1
ncbigene:148327	ncbigene:36	1
ncbigene:148327	ncbigene:3455	-1
ncbigene:148327	ncbigene:9470	1
ncbigene:148327	ncbigene:387	1
ncbigene:148327	ncbigene:4205	1
ncbigene:148327	ncbigene:51548	1
ncbigene:148327	ncbigene:1284	1
ncbigene:148327	ncbigene:7038	1
ncbigene:148327	ncbigene:64109	1
ncbigene:148327	ncbigene:641	1
ncbigene:148327	ncbigene:5143	1
ncbigene:148327	ncbigene:2516	1
ncbigene:148327	ncbigene:1432	1
ncbigene:148327	ncbigene:7297	1
ncbigene:148327	ncbigene:204	1
ncbigene:148327	ncbigene:2905	1
ncbigene:148327	ncbigene:3563	1
ncbigene:148327	ncbigene:219870	1
ncbigene:148327	ncbigene:50628	1
ncbigene:148327	ncbigene:779	1
ncbigene:148327	ncbigene:162998	1
ncbigene:5294	ncbigene:1271	1
ncbigene:5294	ncbigene:11186	1
ncbigene:5294	ncbigene:7068	1
ncbigene:5294	ncbigene:390077	1
ncbigene:5294	ncbigene:1281	1
ncbigene:5294	ncbigene:108	1
ncbigene:5294	ncbigene:3579	1
ncbigene:5294	ncbigene:3683	1
ncbigene:5294	ncbigene:490	1
ncbigene:5294	ncbigene:8321	1
ncbigene:5294	ncbigene:7294	1
ncbigene:5294	ncbigene:1499	1
ncbigene:5294	ncbigene:54413	1
ncbigene:5294	ncbigene:1816	-1
ncbigene:5294	ncbigene:353500	1
ncbigene:5294	ncbigene:5603	1
ncbigene:5294	ncbigene:3659	1
ncbigene:5294	ncbigene:1036	-1
ncbigene:3915	ncbigene:2773	1
ncbigene:3915	ncbigene:2261	1
ncbigene:3915	ncbigene:5436	1
ncbigene:3915	ncbigene:6351	-1
ncbigene:3915	ncbigene:1786	1
ncbigene:3915	ncbigene:8021	1
ncbigene:3915	ncbigene:3326	1
ncbigene:3915	ncbigene:7043	1
ncbigene:3915	ncbigene:2782	1
ncbigene:3915	ncbigene:7050	1
ncbigene:3915	ncbigene:2621	1
ncbigene:3915	ncbigene:149233	1
ncbigene:3915	ncbigene:27022	1
ncbigene:3915	ncbigene:5739	1
ncbigene:3915	ncbigene:4790	1
ncbigene:3915	ncbigene:684	-1
ncbigene:8881	ncbigene:340156	1
ncbigene:8881	ncbigene:5929	1
ncbigene:8881	ncbigene:5899	1
ncbigene:8881	ncbigene:1438	1
ncbigene:8881	ncbigene:1812	1
ncbigene:8881	ncbigene:5372	1
ncbigene:8881	ncbigene:93	1
ncbigene:8881	ncbigene:673	1
ncbigene:8881	ncbigene:5290	1
ncbigene:8881	ncbigene:116931	1
ncbigene:8881	ncbigene:913	1
ncbigene:8881	ncbigene:10130	1
ncbigene:8881	ncbigene:4352	-1
ncbigene:8881	ncbigene:7398	1
ncbigene:84126	ncbigene:27300	1
ncbigene:84126	ncbigene:57369	1
ncbigene:84126	ncbigene:51206	1
ncbigene:84126	ncbigene:2770	1
ncbigene:84126	ncbigene:148156	1
ncbigene:84126	ncbigene:8737	1
ncbigene:84126	ncbigene:2916	1
ncbigene:84126	ncbigene:80146	1
ncbigene:84126	ncbigene:2475	-1
ncbigene:84126	ncbigene:2207	-1
ncbigene:84126	ncbigene:5778	-1
ncbigene:84126	ncbigene:90338	1
ncbigene:84126	ncbigene:4628	1
ncbigene:84126	ncbigene:6382	1
ncbigene:56288	ncbigene:3576	-1
ncbigene:56288	ncbigene:9232	1
ncbigene:56288	ncbigene:5295	1
ncbigene:2321	ncbigene:1021	-1
ncbigene:2321	ncbigene:3934	1
ncbigene:2321	ncbigene:3998	1
ncbigene:2321	ncbigene:3569	1
ncbigene:2321	ncbigene:5880	-1
ncbigene:2321	ncbigene:5915	1
ncbigene:2321	ncbigene:4524	-1
ncbigene:2321	ncbigene:2322	1
ncbigene:2321	ncbigene:55799	1
ncbigene:2321	ncbigene:3119	1
ncbigene:2321	ncbigene:5335	1
ncbigene:2321	ncbigene:208	1
ncbigene:2321	ncbigene:390436	-1
ncbigene:2321	ncbigene:107	-1
ncbigene:2321	ncbigene:10484	1
ncbigene:2321	ncbigene:2767	1
ncbigene:2321	ncbigene:841	-1
ncbigene:1054	ncbigene:2905	1
ncbigene:1054	ncbigene:5290	1
ncbigene:1054	ncbigene:10135	-1
ncbigene:1054	ncbigene:3845	1
ncbigene:1054	ncbigene:4708	1
ncbigene:1054	ncbigene:5568	1
ncbigene:1054	ncbigene:5618	-1
ncbigene:1054	ncbigene:43	1
ncbigene:1054	ncbigene:6237	1
ncbigene:1054	ncbigene:22863	1
ncbigene:1054	ncbigene:6385	1
ncbigene:1054	ncbigene:8837	1
ncbigene:7082	ncbigene:85366	1
ncbigene:7082	ncbigene:3811	1
ncbigene:1535	ncbigene:8626	1
ncbigene:1535	ncbigene:7442	1
ncbigene:1535	ncbigene:2921	1
ncbigene:2784	ncbigene:6368	1
ncbigene:2784	ncbigene:340419	-1
ncbigene:2784	ncbigene:207	1
ncbigene:2784	ncbigene:2768	1
ncbigene:2784	ncbigene:3265	1
ncbigene:2784	ncbigene:5290	1
ncbigene:2784	ncbigene:23710	1
ncbigene:2784	ncbigene:22800	1
ncbigene:2784	ncbigene:3811	1
ncbigene:2784	ncbigene:406937	1
ncbigene:2784	ncbigene:5499	1
ncbigene:2784	ncbigene:50964	-1
ncbigene:2784	ncbigene:3655	1
ncbigene:2784	ncbigene:1019	1
ncbigene:2784	ncbigene:5781	1
ncbigene:2784	ncbigene:58498	1
ncbigene:2784	ncbigene:5582	1
ncbigene:2784	ncbigene:2247	1
ncbigene:2784	ncbigene:7124	1
ncbigene:2784	ncbigene:81061	1
ncbigene:2784	ncbigene:3692	-1
ncbigene:2784	ncbigene:4843	1
ncbigene:2784	ncbigene:51085	1
ncbigene:2784	ncbigene:1586	1
ncbigene:2784	ncbigene:5580	1
ncbigene:2784	ncbigene:6164	1
ncbigene:2784	ncbigene:11102	1
ncbigene:2784	ncbigene:240	1
ncbigene:2784	ncbigene:5287	1
ncbigene:2784	ncbigene:5742	1
ncbigene:2784	ncbigene:9180	1
ncbigene:2784	ncbigene:25776	1
ncbigene:2784	ncbigene:5159	1
ncbigene:2784	ncbigene:2774	1
ncbigene:2784	ncbigene:2792	1
ncbigene:2784	ncbigene:79184	1
ncbigene:2784	ncbigene:3109	1
ncbigene:2784	ncbigene:81027	1
ncbigene:2784	ncbigene:7422	1
ncbigene:2784	ncbigene:652	1
ncbigene:2784	ncbigene:3675	1
ncbigene:2784	ncbigene:2791	1
ncbigene:2784	ncbigene:6385	1
ncbigene:2784	ncbigene:5295	-1
ncbigene:2784	ncbigene:26248	1
ncbigene:2784	ncbigene:6622	1
ncbigene:2784	ncbigene:4303	1
ncbigene:2784	ncbigene:1441	1
ncbigene:2784	ncbigene:4128	1
ncbigene:2784	ncbigene:10735	1
ncbigene:2784	ncbigene:8655	1
ncbigene:2784	ncbigene:6599	1
